eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,
201609020053,2016,9,2,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Dargecit district,37.546184,41.719601,3,0,,"09/02/2016: Assailants opened fire on a joint security post in Dargecit district, Mardin, Turkey. Three people were killed and four people were injured in the assault; the victims included soldiers, village guards, and civilians. No group claimed responsibility for the incident; however sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Turkish Land Forces,Post,209,Turkey,17,Terrorists/Non-State Militia,94,Non-State Militia,Turkish Village Guards,Post,209,Turkey,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,3,0,0,4,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Two soldiers, one guard martyred in PKK attacks,"" Anadolu Ajansi, September 3, 2016.","""11 Turkish soldiers killed in clashes with PKK militants,"" Xinhua General News Service, September 2, 2016.","""6 soldiers killed in clashes with PKK terrorists in eastern Turkey,"" Enews.Shafaqna.com, September 2, 2016.",START Primary Collection,0,0,0,0,,
201609030030,2016,9,3,,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Aktutun,37.246584,44.310866,1,1,The incident occurred in Semdinli district near the border of Iraq.,"09/03/2016: Assailants attacked military personnel providing road security near Aktutun, Hakkari, Turkey. Five soldiers were killed and six soldiers were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Turkish Armed Forces (TSK),Soldiers,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,5,0,0,6,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""About 100 Kurdistan Workers Party (PKK) militants were either killed or wounded in the anti-terrorism operation in southeastern Hakkari province, Turkish army said in a statement on its website Saturday.,"" Xinhua News Agency, September 4, 2016.","""5 Turkish soldiers killed, 6 wounded in PKK attack,"" Trend News (English), September 3, 2016.",,START Primary Collection,0,0,0,0,,
201609030045,2016,9,3,,0,,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,1,0,,"09/03/2016: Assailants fired a rocket that struck a hospital in Kilis, Turkey. This was one of two related rocket attacks targeting Kilis on this date. One person was injured across the two events. No group claimed responsibility for the incident.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,6,Medical/Pharmaceutical,Kilis State Hospital,Hospital,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A rocket was used in the attack.,0,0,0,1,0,0,1,4,Unknown,-99,A hospital was damaged in this attack.,0,,,,,,,,,,,,,,,,Casualty numbers represent a division of the total number of those wounded across incidents 201609030045 and 201609030046.,"""3 projectiles hit Turkeys southeast Kilis,"" Anadolu Ajansi, September 3, 2016.",,,START Primary Collection,-9,-9,0,-9,"201609030045, 201609030046",
201609030046,2016,9,3,,0,,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,1,1,,"09/03/2016: Assailants fired a rocket that struck an olive grove near Kilis, Turkey. This was one of two related rocket attacks targeting Kilis on this date. One person was injured across the two events. No group claimed responsibility for the incident.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,9,Farm/Ranch,Unknown,Olive Grove,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Two rockets were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An olive grove was damaged in this attack.,0,,,,,,,,,,,,,,,,Casualty numbers represent a division of the total number of those wounded across incidents 201609030045 and 201609030046.,"""3 projectiles hit Turkeys southeast Kilis,"" Anadolu Ajansi, September 3, 2016.",,,START Primary Collection,-9,-9,0,-9,"201609030045, 201609030046",
201609040019,2016,9,4,,0,,209,Turkey,10,Middle East & North Africa,Van,Edremit district,38.422632,43.244997,3,0,,"09/04/2016: Assailants fired mortars at a police checkpoint in Edremit district, Van, Turkey. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,24,Police Checkpoint,Turkish National Police (EGM),Checkpoint,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Many feared dead after explosion rocks Turkish city of Van,"" International Business Times India, September 12, 2016.",,,START Primary Collection,-9,-9,0,-9,,
201609090047,2016,9,9,,0,,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,1,0,,"09/09/2016: Assailants fired a rocket that struck an olive grove in Kilis, Turkey. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,9,Farm/Ranch,Unknown,Olive Orchard,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A rocket was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Rocket projectile fired from Syria hits border province of Kilis,"" Turkish Daily, September 9, 2016.","""Rockets from Syrias Aleppo Hit Turkish Border City of Kilis,"" ALALME, September 9, 2016.",,START Primary Collection,-9,-9,0,-9,,
201609100008,2016,9,10,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Bismil district,37.849694,40.660986,3,0,,"09/10/2016: Security forces discovered and defused an explosive device at the family cemetery of Mehdi Eker, the deputy chairperson of the Justice and Development Party (AKP), in Bismil district, Diyarbakir, Turkey. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Justice and Development Party (AKP),Family Cemetery of Deputy Chairperson: Mehdi Eker,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A homemade bomb constructed from propane cylinders and weighing 400 kilograms was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Thirteen detained in Turkey cemetery assassination plot - security sources,"" Reuters India, September 21, 2016.","""Police detonate massive explosive in Diyarbakir,"" Anadolu Ajansi, September 11, 2016.","""Explosion hits Turkish town of Van, wounding 48,"" Iranian Government News (Plus Media Solutions Private Limited Publications), September 16, 2016.",START Primary Collection,0,0,0,0,,
201609100027,2016,9,10,,0,,209,Turkey,10,Middle East & North Africa,Tunceli,Hozat district,39.108025,39.21867,3,0,,"09/10/2016: An explosive device detonated against a civilian vehicle in Hozat district, Tunceli, Turkey. At least one person was killed in the blast. This was one of two related attacks in Hozat district on this date. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,1,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Civilian killed in PKK attack in southeastern Turkey,"" Anadolu Agency (AA), September 10, 2016.","""BBC Monitoring: Terrorism Digest 10-11 September 2016,"" BBC Monitoring, September 11, 2016.",,START Primary Collection,0,0,0,0,"201609100027, 201609100034",
201609100034,2016,9,10,,0,,209,Turkey,10,Middle East & North Africa,Tunceli,Hozat district,39.108025,39.21867,3,0,,"09/10/2016: Assailants attacked a hearse and municipal vehicles in Hozat district, Tunceli, Turkey. There were no reported casualties in the assault. This was one of two related attacks in Hozat district on this date; this second incident targeted vehicles traveling to the site of an earlier blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,1,0,0,9,Unknown,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicles,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Civilian killed in PKK attack in southeastern Turkey,"" Anadolu Agency (AA), September 10, 2016.",,,START Primary Collection,0,0,0,0,"201609100027, 201609100034",
201609120009,2016,9,12,,0,,209,Turkey,10,Middle East & North Africa,Van,Van,38.503639,43.395029,1,0,The incident occurred in the Besyol area.,"09/12/2016: An explosives-laden vehicle detonated targeting the provincial headquarters of the Justice and Development Party (AKP) in Besvol area, Van, Turkey. At least 48 people were injured in the blast. The Kurdistan Workers Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in retaliation for the dismissal of many mayors in Kurdish-run districts and for the killing of Kurdish civilians by authorities.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Justice and Development Party (AKP),Provincial Offices,209,Turkey,3,Police,24,Police Checkpoint,Turkish National Police (EGM),Checkpoint,209,Turkey,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,94,Iran,Kurdistan Workers Party (PKK),,,,,,The Kurdistan Workers Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in retaliation for the dismissal of many mayors in Kurdish-run districts and for the killing of Kurdish civilians by authorities.,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,0,0,0,48,0,0,1,4,Unknown,-99,Several buildings were damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""PKK claims responsibility for car bombing in southeast Turkey,"" Trend News (English), September 13, 2016.","""Kurdish militant group says it was behind car bombing in Turkeys Van,"" Reuters UK, September 13, 2016.","""Dozens Wounded In Turkey Car Bomb Attack,"" Sky News, September 12, 2016.",START Primary Collection,0,1,1,1,,
201609130048,2016,9,13,2016-09-13 00:00:00,0,,209,Turkey,10,Middle East & North Africa,Hatay,Unknown,36.401849,36.34981,4,0,,"09/13/2016: Assailants in Syria fired two rockets into Hatay province, Turkey. There were no reported casualties. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Hatay Province,Province,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Two rockets were used in the attack.,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"""Turkey under rocket fire from Syria,"" Trend News (English), September 13, 2016.",,,START Primary Collection,-9,-9,0,-9,,
201609140025,2016,9,14,,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Semdinli district,37.303442,44.57696,3,0,,"09/14/2016: Assailants opened fire on Ahmet Budak near his residence in Semdinli district, Hakkari, Turkey. Budak, a Justice and Development Party (AKP) politician, was killed in the attack. The Kurdistan Workers Party (PKK) claimed responsibility for the incident and stated that the attack was carried out as a warning to Kurdish members of the AKP.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Justice and Development Party (AKP),Member: Ahmet Budak,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The Kurdistan Workers Party (PKK) claimed responsibility for the incident and stated that the attack was carried out as a warning to Kurdish members of the Justice and Development Party (AKP).,0,,,0,-99,0,1,10,Unknown,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Eight reported dead after clashes in south-east Turkey,"" Deutsche Presse-Agentur, September 17, 2016.","""AKP member killed in armed attack in Turkey’s southeast,"" Turkish Daily, September 14, 2016.","""Anger, sorrow over killing of politician by PKK,"" Daily Sabah, September 15, 2016.",START Primary Collection,0,0,0,0,,
201609140027,2016,9,14,2016-09-14 00:00:00,0,,209,Turkey,10,Middle East & North Africa,Van,Unknown,38.501261,43.375537,4,0,,"09/14/2016: An explosive device detonated targeting a military convoy in Van province, Turkey. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Turkish Armed Forces (TSK),Convoy,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,A homemade remote controlled landmine was used in the attack.,0,0,0,0,0,0,1,4,Unknown,-99,A military convoy was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Military convoy in Turkey under attack,"" Trend News (English), September 14, 2016.",,,START Primary Collection,0,0,0,0,,
201609150017,2016,9,15,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Nusaybin,37.080181,41.220196,1,0,The incident occurred in the Yenisehir neighborhood.,"09/15/2016: An explosive device detonated at an abandoned residence in Nusaybin, Mardin, Turkey. One civilian was killed and four civilians were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,1,0,0,4,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,The victims include Mehmet Sait Malak.,"""Man dies in PKK hidden bomb blast in Mardin,"" Hurriyet Daily News Online, September 15, 2016.","""Civilian killed in PKK bomb attack in southeastern Turkey,"" Daily Sabah, September 15, 2016.",,START Primary Collection,0,0,0,0,,
201609150021,2016,9,15,,0,,209,Turkey,10,Middle East & North Africa,Agri,Dogubeyazit district,39.547074,44.068778,3,0,,"09/15/2016: Assailants opened fire on a village guard checkpoint in Dogubeyazit district, Agri, Turkey. At least ten people were killed and four people were injured in the attack; the victims included village guards, soldiers, and civilians. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,17,Terrorists/Non-State Militia,94,Non-State Militia,Turkish Village Guards,Checkpoint,209,Turkey,4,Military,36,Military Checkpoint,Turkish Armed Forces (TSK),Checkpoint,209,Turkey,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,209,Turkey,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,Rocket-propelled grenades (RPGs) and rifles were used in the attack.,10,0,0,4,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Ten members of Turkish security forces killed in south-east,"" Deutsche Presse-Agentur, September 16, 2016.","""PKK kills 11 in Turkey’s east, southeast,"" Turkish Daily, September 16, 2016.","""Military unit attacked in Turkey, 9 killed,"" Trend News (English), September 16, 2016.",START Primary Collection,0,0,0,0,,
201609160025,2016,9,16,,0,,209,Turkey,10,Middle East & North Africa,Van,Catak district,38.007844,43.05896,3,0,,"09/16/2016: Assailants stopped a vehicle and abducted Ali Ogun in Catak district, Van, Turkey. Ogun, a village guard, was killed later the same day. No group claimed responsibility for the incident however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,17,Terrorists/Non-State Militia,94,Non-State Militia,Turkish Village Guards,Member: Ali Ogun,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,1,1,0,-99,,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"""PKK martyrs village guard in eastern Turkey,"" Anadolu Ajansi, September 16, 2016.",,,START Primary Collection,0,0,0,0,,
201609180029,2016,9,18,,0,,209,Turkey,10,Middle East & North Africa,Gaziantep,Gaziantep,37.067631,37.37315,1,0,The incident occurred in the Cengiz Topel area of Sahinbey district.,"09/18/2016: Assailant threw an incendiary device at a school in Cengiz Topel, Gaziantep, Turkey. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Unknown,Primary School,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,A school was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""State PAS: Southeast Turkey Press Summary 19 September 2016,"" US Consulate Public Affairs Section, September 19, 2016.",,,START Primary Collection,0,0,0,0,,
201609180030,2016,9,18,2016-09-18 00:00:00,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Semdinli district,37.307539,44.574562,3,0,,"09/18/2016: Assailants attacked soldiers in Semdinli, Hakkari, Turkey. One soldier was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers Party (PKK).",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,39,Paramilitary,Turkish Gendarmerie,Soldiers,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims include Specialized Sergeant Mehmet Iker Sahin.,"""Five soldiers killed in PKK attacks in Turkey’s east,"" Turkish Daily, September 18, 2016.",,,START Primary Collection,0,0,0,0,,
